Timestamp,Open,High,Low,Close,Volume,Atr,Adx,SAR,BB_upper,BB_middle,BB_lower
2025-07-03 06:40:00,155.55,155.79,155.4,155.69,9105.077,0.35,27.36,155.14,156.12,155.35,154.58
2025-07-03 06:45:00,155.69,155.79,155.52,155.59,4767.947,0.34,27.6,155.14,156.12,155.39,154.65
2025-07-03 06:50:00,155.59,155.64,155.44,155.53,3046.92,0.33,27.74,155.15,156.06,155.44,154.81
2025-07-03 06:55:00,155.53,155.56,155.42,155.45,7198.848,0.32,27.86,155.17,155.95,155.48,155.01
2025-07-03 07:00:00,155.45,155.45,155.03,155.2,7898.071,0.32,27.57,155.79,155.89,155.5,155.11
2025-07-03 07:05:00,155.2,155.24,154.94,155.02,6740.281,0.32,27.2,155.77,155.9,155.5,155.09
2025-07-03 07:10:00,155.03,155.21,155.0,155.12,16650.862,0.31,26.85,155.74,155.9,155.47,155.04
2025-07-03 07:15:00,155.12,155.28,154.84,154.93,10007.797,0.32,26.36,155.71,155.92,155.44,154.95
2025-07-03 07:20:00,154.94,155.2,154.9,155.07,4819.653,0.32,25.88,155.66,155.91,155.41,154.91
2025-07-03 07:25:00,155.07,155.5,155.07,155.42,6584.632,0.33,25.63,155.61,155.83,155.38,154.94
2025-07-03 07:30:00,155.42,155.62,155.29,155.62,6205.012,0.33,25.48,154.84,155.81,155.38,154.95
2025-07-03 07:35:00,155.62,155.68,155.49,155.64,7053.891,0.32,25.36,154.86,155.8,155.38,154.95
2025-07-03 07:40:00,155.63,155.66,155.3,155.37,3429.153,0.32,25.06,154.89,155.79,155.37,154.95
2025-07-03 07:45:00,155.38,155.4,155.05,155.34,10375.78,0.32,24.54,154.92,155.79,155.37,154.94
2025-07-03 07:50:00,155.34,155.81,155.34,155.67,9233.361,0.33,24.31,154.95,155.83,155.39,154.95
2025-07-03 07:55:00,155.66,155.71,155.58,155.61,2775.865,0.32,24.09,155.0,155.85,155.4,154.96
2025-07-03 08:00:00,155.61,155.73,155.46,155.6,8424.016,0.32,23.77,155.05,155.87,155.41,154.96
2025-07-03 08:05:00,155.6,155.76,155.24,155.3,8809.195,0.33,23.27,155.1,155.86,155.4,154.95
2025-07-03 08:10:00,155.29,155.46,155.23,155.44,3003.125,0.32,22.77,155.14,155.86,155.41,154.95
2025-07-03 08:15:00,155.44,155.64,155.35,155.49,3998.652,0.32,22.42,155.18,155.86,155.4,154.95
2025-07-03 08:20:00,155.48,155.76,155.48,155.74,3589.608,0.32,22.17,155.22,155.87,155.41,154.95
2025-07-03 08:25:00,155.75,155.89,155.72,155.81,6261.026,0.31,22.01,155.25,155.9,155.42,154.93
2025-07-03 08:30:00,155.81,155.87,155.54,155.7,5630.224,0.31,21.69,155.3,155.93,155.43,154.93
2025-07-03 08:35:00,155.71,155.84,155.6,155.8,7328.599,0.3,21.38,155.35,155.97,155.44,154.92
2025-07-03 08:40:00,155.81,155.92,155.68,155.9,4699.865,0.3,21.14,155.39,156.03,155.48,154.93
2025-07-03 08:45:00,155.91,155.91,155.6,155.73,5641.626,0.3,20.83,155.45,156.03,155.51,155.0
2025-07-03 08:50:00,155.73,155.74,155.49,155.55,4042.581,0.3,20.43,155.92,156.02,155.54,155.05
2025-07-03 08:55:00,155.54,155.55,155.17,155.22,8568.894,0.3,19.76,155.91,155.97,155.55,155.13
2025-07-03 09:00:00,155.21,155.39,155.17,155.24,7020.215,0.3,19.12,155.88,155.95,155.56,155.17
2025-07-03 09:05:00,155.24,155.76,155.23,155.75,7294.522,0.31,18.78,155.85,155.97,155.58,155.19
2025-07-03 09:10:00,155.75,156.03,155.71,155.95,16843.303,0.31,18.65,155.17,156.02,155.59,155.17
2025-07-03 09:15:00,155.94,156.35,155.85,156.23,12296.992,0.33,18.71,155.19,156.13,155.62,155.12
2025-07-03 09:20:00,156.23,156.24,155.66,155.76,12060.208,0.35,18.61,155.23,156.14,155.64,155.15
2025-07-03 09:25:00,155.76,155.79,155.53,155.65,4508.799,0.34,18.4,155.28,156.13,155.66,155.18
2025-07-03 09:30:00,155.65,155.75,155.5,155.74,7595.069,0.33,18.18,155.32,156.14,155.66,155.18
2025-07-03 09:35:00,155.75,155.8,155.44,155.77,13787.118,0.33,17.91,155.36,156.15,155.67,155.19
2025-07-03 09:40:00,155.77,156.22,155.61,156.19,17352.678,0.35,17.92,155.4,156.23,155.7,155.17
2025-07-03 09:45:00,156.19,156.19,155.28,155.48,17614.92,0.39,17.66,156.35,156.21,155.71,155.2
2025-07-03 09:50:00,155.47,155.95,155.45,155.88,9198.701,0.4,17.41,156.33,156.23,155.73,155.23
2025-07-03 09:55:00,155.88,155.9,155.61,155.68,5908.95,0.39,17.16,156.31,156.22,155.74,155.25
2025-07-03 10:00:00,155.68,155.8,155.43,155.47,5996.413,0.39,16.78,156.29,156.22,155.72,155.23
2025-07-03 10:05:00,155.46,155.61,155.24,155.33,5671.416,0.39,16.27,156.27,156.23,155.7,155.17
2025-07-03 10:10:00,155.33,155.78,155.32,155.54,4241.606,0.4,15.89,156.23,156.22,155.69,155.16
2025-07-03 10:15:00,155.55,155.55,154.45,154.53,27448.006,0.45,15.77,156.19,156.36,155.63,154.9
2025-07-03 10:20:00,154.52,154.82,154.42,154.62,13374.178,0.44,15.67,156.08,156.41,155.57,154.72
2025-07-03 10:25:00,154.63,154.83,154.61,154.78,4117.065,0.43,15.56,155.95,156.42,155.52,154.61
2025-07-03 10:30:00,154.77,154.9,154.71,154.85,5856.61,0.41,15.4,155.83,156.43,155.48,154.53
2025-07-03 10:35:00,154.85,154.97,154.72,154.87,6334.253,0.4,15.2,155.71,156.45,155.47,154.49
2025-07-03 10:40:00,154.87,154.94,154.65,154.85,6277.055,0.39,15.05,155.61,156.46,155.45,154.43
2025-07-03 10:45:00,154.85,154.93,154.54,154.6,5900.238,0.39,14.97,155.52,156.45,155.39,154.32
2025-07-03 10:50:00,154.59,154.97,154.51,154.94,4546.105,0.4,14.86,155.43,156.39,155.34,154.29
2025-07-03 10:55:00,154.93,154.95,154.82,154.85,2729.581,0.38,14.75,155.35,156.25,155.27,154.28
2025-07-03 11:00:00,154.86,154.99,154.7,154.95,11085.041,0.37,14.73,155.27,156.2,155.23,154.26
2025-07-03 11:05:00,154.95,155.01,154.58,154.61,7706.634,0.37,14.79,155.2,156.16,155.18,154.19
2025-07-03 11:10:00,154.62,154.74,154.58,154.67,2621.527,0.36,14.85,155.14,156.09,155.12,154.15
2025-07-03 11:15:00,154.68,154.91,154.6,154.9,3406.378,0.36,14.75,155.08,156.01,155.08,154.15
2025-07-03 11:20:00,154.9,154.92,154.7,154.76,3100.215,0.35,14.64,155.03,155.79,155.01,154.22
2025-07-03 11:25:00,154.75,154.77,154.5,154.51,4646.372,0.34,14.68,154.98,155.74,154.96,154.18
2025-07-03 11:30:00,154.51,154.55,154.13,154.28,7552.248,0.35,14.95,154.94,155.59,154.88,154.17
2025-07-03 11:35:00,154.29,154.55,154.28,154.49,9455.326,0.34,15.22,154.86,155.45,154.82,154.19
2025-07-03 11:40:00,154.48,154.6,154.4,154.42,2732.804,0.33,15.42,154.78,155.34,154.77,154.19
2025-07-03 11:45:00,154.42,154.55,154.32,154.52,3349.661,0.32,15.67,154.72,155.25,154.73,154.2
2025-07-03 11:50:00,154.53,154.65,154.49,154.56,2423.64,0.31,15.82,154.66,155.05,154.68,154.3
2025-07-03 11:55:00,154.57,154.57,154.41,154.53,3514.974,0.3,16.01,154.65,155.05,154.68,154.3
2025-07-03 12:00:00,154.53,154.72,154.43,154.49,9238.519,0.3,16.04,154.13,155.05,154.67,154.29
2025-07-03 12:05:00,154.49,154.59,154.4,154.48,4047.412,0.29,16.09,154.14,155.04,154.66,154.27
2025-07-03 12:10:00,154.47,154.48,154.24,154.36,26089.137,0.29,16.25,154.15,155.03,154.63,154.23
2025-07-03 12:15:00,154.35,154.38,154.17,154.24,12291.125,0.28,16.46,154.16,155.02,154.6,154.18
2025-07-03 12:20:00,154.25,154.47,154.06,154.37,6403.643,0.29,16.73,154.72,154.99,154.58,154.17
2025-07-03 12:25:00,154.36,154.61,154.35,154.61,5051.89,0.29,16.84,154.71,154.99,154.58,154.17
2025-07-03 12:30:00,154.61,155.26,153.47,153.52,66880.523,0.4,17.45,154.06,155.09,154.51,153.92
2025-07-03 12:35:00,153.53,153.96,152.23,152.44,56347.052,0.49,18.52,155.26,155.44,154.39,153.33
2025-07-03 12:40:00,152.45,153.08,152.41,153.02,25641.121,0.5,19.54,155.26,155.47,154.29,153.11
2025-07-03 12:45:00,153.02,153.13,151.96,151.96,69154.988,0.55,20.66,155.2,155.7,154.16,152.61
2025-07-03 12:50:00,151.95,152.85,151.92,152.71,36098.704,0.58,21.76,155.07,155.71,154.06,152.41
2025-07-03 12:55:00,152.71,153.24,152.67,153.13,11808.297,0.58,22.48,154.88,155.62,153.97,152.32
2025-07-03 13:00:00,153.12,153.44,152.97,153.18,24429.208,0.57,23.01,154.7,155.53,153.89,152.25
2025-07-03 13:05:00,153.17,153.29,152.99,153.0,15462.572,0.55,23.53,154.54,155.47,153.82,152.16
2025-07-03 13:10:00,152.99,153.14,152.83,153.03,13831.162,0.53,24.08,154.38,155.43,153.75,152.08
2025-07-03 13:15:00,153.04,153.28,152.7,152.75,14392.761,0.54,24.5,154.23,155.36,153.67,151.97
2025-07-03 13:20:00,152.76,152.96,152.69,152.78,10411.651,0.52,24.91,154.09,155.28,153.58,151.88
2025-07-03 13:25:00,152.78,153.0,152.53,152.62,12244.815,0.52,25.37,153.96,155.18,153.49,151.8
2025-07-03 13:30:00,152.62,153.95,152.62,153.89,26594.775,0.57,25.1,151.92,155.09,153.46,151.82
2025-07-03 13:35:00,153.89,154.48,153.6,153.73,41227.691,0.6,24.51,151.96,154.98,153.42,151.85
2025-07-03 13:40:00,153.73,154.29,153.54,153.98,25652.548,0.61,23.98,152.06,154.9,153.39,151.88
2025-07-03 13:45:00,153.98,154.44,153.47,154.34,30536.988,0.63,23.38,152.16,154.87,153.38,151.9
2025-07-03 13:50:00,154.35,154.73,154.01,154.58,25819.621,0.64,22.64,152.25,154.91,153.39,151.88
2025-07-03 13:55:00,154.58,154.99,154.24,154.55,30593.231,0.65,21.98,152.4,154.97,153.41,151.85
2025-07-03 14:00:00,154.56,154.91,154.29,154.32,23970.64,0.64,21.35,152.61,154.96,153.41,151.85
2025-07-03 14:05:00,154.32,154.58,153.59,153.81,24276.48,0.67,20.9,152.8,154.83,153.37,151.9
2025-07-03 14:10:00,153.81,154.0,153.18,153.29,24629.97,0.68,20.64,152.97,154.82,153.36,151.89
2025-07-03 14:15:00,153.29,153.85,153.27,153.82,20215.533,0.67,20.4,153.13,154.84,153.42,152.01
2025-07-03 14:20:00,153.83,153.84,153.42,153.51,13692.836,0.65,20.16,153.18,154.85,153.45,152.05
2025-07-03 14:25:00,153.5,153.5,152.4,152.56,20024.23,0.69,20.34,154.99,154.77,153.48,152.18
2025-07-03 14:30:00,152.55,152.68,151.95,152.53,32582.698,0.69,20.67,154.94,154.79,153.47,152.15
2025-07-03 14:35:00,152.52,152.8,152.44,152.51,15249.878,0.67,20.91,154.82,154.82,153.44,152.06
2025-07-03 14:40:00,152.51,152.71,152.43,152.62,9244.075,0.64,21.14,154.7,154.83,153.41,151.99
2025-07-03 14:45:00,152.61,152.87,152.39,152.68,9616.793,0.63,21.28,154.59,154.84,153.4,151.95
2025-07-03 14:50:00,152.68,152.72,152.06,152.09,12454.729,0.63,21.52,154.49,154.89,153.35,151.8
2025-07-03 14:55:00,152.1,152.44,152.09,152.27,11018.92,0.61,21.75,154.39,154.92,153.32,151.73
2025-07-03 15:00:00,152.26,152.7,151.93,151.94,14192.035,0.62,21.82,154.29,154.98,153.28,151.59
2025-07-03 15:05:00,151.94,152.0,151.38,151.69,30107.985,0.62,22.08,154.15,155.05,153.24,151.43
2025-07-03 15:10:00,151.69,151.89,151.5,151.78,10824.182,0.6,22.33,153.93,155.02,153.13,151.24
2025-07-03 15:15:00,151.79,152.13,151.58,151.96,9324.253,0.6,22.42,153.72,154.98,153.04,151.11
2025-07-03 15:20:00,151.97,152.02,151.53,151.6,15368.993,0.59,22.53,153.54,154.9,152.92,150.94
2025-07-03 15:25:00,151.6,151.81,151.22,151.41,21291.442,0.59,22.74,153.36,154.75,152.78,150.8
2025-07-03 15:30:00,151.41,151.57,150.7,150.7,33253.174,0.61,23.12,153.15,154.57,152.58,150.59
2025-07-03 15:35:00,150.7,150.97,149.86,150.85,55052.135,0.65,23.73,152.85,154.31,152.4,150.49
2025-07-03 15:40:00,150.86,150.97,150.72,150.83,9684.556,0.62,24.31,152.44,154.03,152.22,150.41
2025-07-03 15:45:00,150.84,150.85,150.35,150.78,12597.247,0.61,24.97,152.07,153.83,152.07,150.31
2025-07-03 15:50:00,150.79,150.79,150.37,150.42,8090.493,0.6,25.61,151.76,153.73,151.93,150.12
2025-07-03 15:55:00,150.41,150.45,149.96,150.18,16839.258,0.59,26.33,151.5,153.48,151.75,150.01
2025-07-03 16:00:00,150.18,150.74,150.03,150.4,12684.193,0.6,26.84,151.27,153.22,151.59,149.96
2025-07-03 16:05:00,150.4,150.65,150.23,150.64,8712.384,0.59,27.33,151.07,153.11,151.49,149.88
2025-07-03 16:10:00,150.64,150.95,150.56,150.84,15309.338,0.57,27.61,149.86,152.98,151.41,149.84
2025-07-03 16:15:00,150.84,150.84,149.97,150.21,16580.492,0.59,28.04,149.88,152.86,151.29,149.73
2025-07-03 16:20:00,150.22,150.28,149.91,150.09,9811.521,0.58,28.48,149.9,152.69,151.17,149.64
2025-07-03 16:25:00,150.08,150.41,149.99,150.22,8582.93,0.57,28.82,149.91,152.46,151.04,149.63
2025-07-03 16:30:00,150.22,150.41,150.04,150.4,7363.933,0.55,29.15,149.91,152.31,150.96,149.61
2025-07-03 16:35:00,150.39,150.56,150.2,150.54,11079.1,0.54,29.37,149.93,152.09,150.87,149.65
2025-07-03 16:40:00,150.53,150.78,150.51,150.66,16835.506,0.52,29.44,149.95,151.93,150.81,149.69
2025-07-03 16:45:00,150.66,151.17,150.65,151.12,14961.728,0.52,29.27,149.97,151.84,150.78,149.73
2025-07-03 16:50:00,151.13,151.16,150.35,150.55,7629.23,0.54,29.21,150.02,151.68,150.72,149.76
2025-07-03 16:55:00,150.55,150.88,150.55,150.66,4269.364,0.52,29.15,150.07,151.42,150.66,149.89
2025-07-03 17:00:00,150.67,150.99,150.63,150.93,3647.57,0.51,29.03,150.11,151.27,150.62,149.97
2025-07-03 17:05:00,150.94,151.25,150.86,151.21,8013.359,0.5,28.76,150.15,151.22,150.61,150.01
2025-07-03 17:10:00,151.22,151.55,151.15,151.51,10196.634,0.5,28.32,150.22,151.37,150.65,149.93
2025-07-03 17:15:00,151.51,151.53,151.31,151.43,5898.291,0.48,27.89,150.32,151.47,150.68,149.89
2025-07-03 17:20:00,151.43,151.43,151.03,151.05,9963.111,0.47,27.6,150.42,151.5,150.69,149.89
2025-07-03 17:25:00,151.04,151.12,150.97,151.1,5352.853,0.45,27.34,150.51,151.53,150.71,149.88
2025-07-03 17:30:00,151.1,151.44,151.08,151.44,6233.879,0.44,26.9,150.6,151.63,150.76,149.89
2025-07-03 17:35:00,151.45,151.58,151.34,151.56,5257.919,0.43,26.39,150.67,151.72,150.83,149.93
2025-07-03 17:40:00,151.56,151.65,151.46,151.63,7602.42,0.41,25.86,150.76,151.83,150.89,149.95
2025-07-03 17:45:00,151.63,151.67,151.5,151.65,7339.981,0.39,25.34,150.87,151.93,150.94,149.95
2025-07-03 17:50:00,151.65,151.65,151.47,151.52,6717.515,0.38,24.85,150.98,151.99,150.97,149.96
2025-07-03 17:55:00,151.53,151.55,151.43,151.52,4104.344,0.36,24.39,151.08,152.02,151.04,150.06
2025-07-03 18:00:00,151.53,151.88,151.53,151.72,8312.525,0.36,23.75,151.16,152.04,151.12,150.2
2025-07-03 18:05:00,151.71,151.71,151.52,151.65,4416.162,0.35,23.14,151.28,152.04,151.19,150.34
2025-07-03 18:10:00,151.64,151.64,151.1,151.3,6711.536,0.36,22.76,151.88,152.0,151.24,150.47
2025-07-03 18:15:00,151.29,151.37,150.93,151.11,6252.585,0.37,22.48,151.86,151.97,151.27,150.57
2025-07-03 18:20:00,151.11,151.23,150.66,151.08,9048.772,0.38,22.33,151.83,151.94,151.29,150.64
2025-07-03 18:25:00,151.08,151.54,151.05,151.54,5976.937,0.39,21.99,151.76,151.96,151.31,150.65
2025-07-03 18:30:00,151.54,151.56,151.33,151.36,4061.552,0.38,21.65,151.69,151.9,151.35,150.8
2025-07-03 18:35:00,151.36,151.66,151.27,151.65,3644.652,0.38,21.26,150.66,151.87,151.4,150.93
2025-07-03 18:40:00,151.65,151.7,151.56,151.62,8279.767,0.36,20.86,150.68,151.86,151.43,151.01
2025-07-03 18:45:00,151.61,151.64,151.46,151.48,2449.999,0.35,20.53,150.72,151.86,151.45,151.03
2025-07-03 18:50:00,151.48,151.7,151.48,151.65,3815.725,0.34,20.16,150.76,151.88,151.45,151.03
2025-07-03 18:55:00,151.65,151.78,151.57,151.74,3694.433,0.33,19.76,150.8,151.91,151.47,151.03
2025-07-03 19:00:00,151.74,152.04,151.64,152.01,4725.54,0.34,19.2,150.86,151.97,151.52,151.06
2025-07-03 19:05:00,152.01,152.03,151.7,151.7,7514.532,0.34,18.66,150.95,151.97,151.55,151.13
2025-07-03 19:10:00,151.69,151.88,151.62,151.63,6640.799,0.33,18.18,151.04,151.97,151.56,151.14
2025-07-03 19:15:00,151.63,151.76,151.6,151.75,4255.471,0.32,17.74,151.12,151.99,151.57,151.14
2025-07-03 19:20:00,151.75,151.94,151.74,151.9,3401.727,0.31,17.18,151.19,152.03,151.58,151.13
2025-07-03 19:25:00,151.9,151.92,151.81,151.84,4182.403,0.3,16.65,151.26,152.05,151.59,151.12
2025-07-03 19:30:00,151.83,151.86,151.44,151.54,7429.025,0.3,16.37,151.32,152.05,151.59,151.13
2025-07-03 19:35:00,151.54,151.67,151.51,151.57,3165.552,0.29,16.09,151.38,152.05,151.59,151.13
2025-07-03 19:40:00,151.56,151.82,151.56,151.8,1746.666,0.29,15.72,151.43,152.06,151.6,151.13
2025-07-03 19:45:00,151.79,151.93,151.7,151.8,4022.37,0.29,15.29,151.48,152.08,151.6,151.13
2025-07-03 19:50:00,151.8,151.81,151.65,151.7,1960.988,0.28,14.9,151.53,152.08,151.62,151.17
2025-07-03 19:55:00,151.69,151.89,151.68,151.81,1532.589,0.27,14.46,151.57,152.06,151.66,151.26
2025-07-03 20:00:00,151.81,152.06,151.81,151.91,3521.102,0.27,14.04,151.6,152.01,151.7,151.39
2025-07-03 20:05:00,151.91,152.12,151.9,152.09,2362.103,0.27,13.67,151.65,152.07,151.73,151.38
2025-07-03 20:10:00,152.09,152.29,152.04,152.11,4561.42,0.27,13.44,151.71,152.11,151.77,151.42
2025-07-03 20:15:00,152.12,152.22,152.03,152.16,2334.347,0.26,13.2,151.79,152.17,151.79,151.41
2025-07-03 20:20:00,152.17,152.45,152.16,152.36,7399.728,0.26,13.13,151.86,152.27,151.83,151.39
2025-07-03 20:25:00,152.36,152.52,152.36,152.48,3271.321,0.26,13.11,151.95,152.37,151.88,151.38
2025-07-03 20:30:00,152.48,152.52,152.34,152.35,4746.666,0.25,13.07,152.06,152.44,151.91,151.39
2025-07-03 20:35:00,152.35,152.52,152.28,152.52,3685.881,0.25,12.98,152.14,152.53,151.95,151.37
2025-07-03 20:40:00,152.52,152.65,152.51,152.62,3495.217,0.24,12.98,152.21,152.63,151.98,151.33
2025-07-03 20:45:00,152.63,152.64,152.32,152.46,5158.744,0.25,12.82,152.28,152.69,152.02,151.35
2025-07-03 20:50:00,152.46,152.6,152.45,152.59,4170.823,0.24,12.66,152.32,152.75,152.07,151.38
2025-07-03 20:55:00,152.59,152.82,152.52,152.82,10676.899,0.24,12.67,152.32,152.87,152.12,151.38
2025-07-03 21:00:00,152.82,153.18,152.79,153.12,16474.386,0.26,12.91,152.42,153.04,152.18,151.33
2025-07-03 21:05:00,153.11,153.15,152.54,152.95,10637.814,0.28,12.92,153.18,153.14,152.24,151.34
2025-07-03 21:10:00,152.95,153.01,152.77,152.86,7476.007,0.28,12.93,153.18,153.18,152.3,151.43
2025-07-03 21:15:00,152.86,153.01,152.73,152.88,5153.212,0.28,12.91,153.17,153.21,152.37,151.52
2025-07-03 21:20:00,152.87,153.08,152.72,152.96,7313.032,0.28,12.94,153.15,153.27,152.43,151.59
2025-07-03 21:25:00,152.96,153.03,152.85,152.9,3880.953,0.28,12.96,153.14,153.29,152.48,151.67
2025-07-03 21:30:00,152.91,152.91,152.63,152.76,7172.376,0.28,12.79,153.13,153.27,152.54,151.8
2025-07-03 21:35:00,152.77,152.78,152.53,152.71,4896.05,0.27,12.54,153.12,153.24,152.58,151.92
2025-07-03 21:40:00,152.71,152.78,152.58,152.7,4033.058,0.27,12.29,153.09,153.2,152.62,152.04
2025-07-03 21:45:00,152.7,152.77,152.63,152.77,1387.992,0.26,12.05,153.07,153.19,152.65,152.12
2025-07-03 21:50:00,152.76,152.91,152.76,152.87,2991.133,0.25,11.94,153.05,153.17,152.69,152.21
2025-07-03 21:55:00,152.87,153.08,152.87,153.05,3734.012,0.25,11.95,152.53,153.17,152.74,152.3
2025-07-03 22:00:00,153.04,153.17,152.87,153.15,7478.373,0.25,12.04,152.54,153.21,152.78,152.34
2025-07-03 22:05:00,153.14,153.26,153.07,153.19,5192.446,0.25,12.19,152.57,153.26,152.81,152.36
2025-07-03 22:10:00,153.18,153.24,153.02,153.03,12953.701,0.25,12.28,152.61,153.25,152.85,152.44
2025-07-03 22:15:00,153.03,153.08,152.82,152.94,7357.619,0.25,12.18,152.65,153.24,152.87,152.49
2025-07-03 22:20:00,152.93,152.93,152.79,152.8,7246.787,0.24,12.04,152.68,153.24,152.88,152.51
2025-07-03 22:25:00,152.8,152.8,152.68,152.68,7392.038,0.23,11.8,153.26,153.21,152.89,152.57
2025-07-03 22:30:00,152.69,152.85,152.68,152.82,2824.399,0.23,11.62,153.25,153.19,152.9,152.61
2025-07-03 22:35:00,152.82,152.83,152.68,152.78,1907.945,0.22,11.44,153.24,153.19,152.9,152.6
2025-07-03 22:40:00,152.78,152.84,152.69,152.71,2568.197,0.22,11.28,153.23,153.16,152.88,152.59
2025-07-03 22:45:00,152.72,152.85,152.59,152.85,2162.276,0.22,11.01,153.21,153.16,152.87,152.59
2025-07-03 22:50:00,152.84,152.84,152.7,152.78,2988.648,0.21,10.76,153.19,153.15,152.87,152.58
2025-07-03 22:55:00,152.79,152.98,152.77,152.96,6464.087,0.21,10.65,153.17,153.16,152.87,152.58
2025-07-03 23:00:00,152.96,153.06,152.85,153.06,1768.442,0.21,10.62,153.14,153.18,152.88,152.58
2025-07-03 23:05:00,153.06,153.07,152.94,152.97,1886.334,0.21,10.6,153.12,153.18,152.88,152.58
2025-07-03 23:10:00,152.97,152.97,152.5,152.6,5970.765,0.23,10.37,153.1,153.19,152.87,152.55
2025-07-03 23:15:00,152.59,152.62,152.25,152.33,7305.826,0.24,10.37,153.07,153.25,152.85,152.46
2025-07-03 23:20:00,152.32,152.46,152.27,152.46,3056.384,0.23,10.36,153.0,153.27,152.84,152.41
2025-07-03 23:25:00,152.46,152.47,152.38,152.39,1766.435,0.22,10.35,152.94,153.29,152.82,152.35
2025-07-03 23:30:00,152.39,152.5,152.33,152.34,2428.296,0.22,10.38,152.89,153.31,152.79,152.28
2025-07-03 23:35:00,152.33,152.34,152.18,152.18,1768.221,0.22,10.54,152.84,153.31,152.75,152.19
2025-07-03 23:40:00,152.19,152.3,152.17,152.26,2051.842,0.21,10.71,152.77,153.28,152.71,152.14
2025-07-03 23:45:00,152.27,152.3,152.16,152.17,1502.86,0.2,10.87,152.7,153.23,152.66,152.08
2025-07-03 23:50:00,152.17,152.36,152.12,152.35,4884.02,0.21,10.96,152.62,153.18,152.62,152.06
2025-07-03 23:55:00,152.35,152.41,152.28,152.36,2231.35,0.2,10.99,152.54,153.14,152.59,152.04
2025-07-04 00:00:00,152.35,152.53,152.35,152.53,3012.168,0.2,10.87,152.12,153.12,152.58,152.04
2025-07-04 00:05:00,152.53,152.84,152.14,152.63,21022.442,0.24,10.59,152.13,153.12,152.58,152.04
2025-07-04 00:10:00,152.63,152.68,152.37,152.64,5868.02,0.24,10.33,152.14,153.1,152.57,152.04
2025-07-04 00:15:00,152.64,152.65,152.14,152.2,2326.25,0.26,10.13,152.84,153.08,152.54,151.99
2025-07-04 00:20:00,152.2,152.36,152.1,152.13,3996.006,0.26,9.98,152.83,153.07,152.51,151.94
2025-07-04 00:25:00,152.14,152.34,152.05,152.07,3865.748,0.26,9.88,152.8,153.04,152.47,151.9
2025-07-04 00:30:00,152.06,152.23,152.06,152.18,1305.628,0.26,9.79,152.75,153.01,152.44,151.87
2025-07-04 00:35:00,152.18,152.3,152.11,152.19,2018.791,0.25,9.62,152.71,152.93,152.4,151.88
2025-07-04 00:40:00,152.18,152.63,152.18,152.48,9483.944,0.27,9.49,152.67,152.81,152.37,151.94
2025-07-04 00:45:00,152.48,152.82,152.48,152.71,3320.798,0.27,9.55,152.05,152.73,152.36,151.99
2025-07-04 00:50:00,152.71,152.77,152.35,152.35,4585.822,0.28,9.46,152.07,152.7,152.35,151.99
2025-07-04 00:55:00,152.36,152.5,152.08,152.42,3991.786,0.29,9.19,152.82,152.71,152.35,152.0
2025-07-04 01:00:00,152.43,152.67,152.31,152.67,3370.327,0.3,9.0,152.81,152.74,152.36,151.98
2025-07-04 01:05:00,152.67,152.97,152.66,152.96,9704.098,0.3,9.07,152.08,152.85,152.39,151.93
2025-07-04 01:10:00,152.97,153.04,152.87,152.87,2454.186,0.29,9.2,152.1,152.92,152.42,151.91
2025-07-04 01:15:00,152.88,153.12,152.83,152.97,4616.603,0.29,9.38,152.14,153.0,152.46,151.91
2025-07-04 01:20:00,152.97,153.12,152.69,153.08,4898.318,0.3,9.42,152.19,153.1,152.5,151.9
2025-07-04 01:25:00,153.08,153.16,152.85,152.93,2295.537,0.3,9.48,152.25,153.15,152.54,151.93
2025-07-04 01:30:00,152.93,153.12,152.86,153.08,2902.302,0.3,9.54,152.32,153.22,152.57,151.93
2025-07-04 01:35:00,153.09,153.13,152.7,152.87,4105.505,0.31,9.44,152.39,153.25,152.6,151.95
2025-07-04 01:40:00,152.87,152.87,152.58,152.66,2285.817,0.3,9.22,152.45,153.26,152.6,151.95
2025-07-04 01:45:00,152.65,152.74,152.59,152.63,1643.076,0.29,9.0,152.51,153.26,152.6,151.95
2025-07-04 01:50:00,152.64,152.75,152.54,152.54,4701.543,0.29,8.74,153.16,153.25,152.6,151.95
2025-07-04 01:55:00,152.54,152.58,152.42,152.45,3201.038,0.28,8.53,153.15,153.24,152.61,151.98
2025-07-04 02:00:00,152.46,152.6,152.36,152.56,3215.031,0.28,8.38,153.12,153.22,152.63,152.04
2025-07-04 02:05:00,152.55,152.56,152.23,152.36,4439.658,0.28,8.37,153.07,153.2,152.65,152.1
2025-07-04 02:10:00,152.37,152.37,152.12,152.23,3229.322,0.28,8.45,153.01,153.19,152.65,152.11
2025-07-04 02:15:00,152.23,152.26,151.77,151.77,6884.572,0.29,8.83,152.92,153.26,152.63,152.0
2025-07-04 02:20:00,151.77,152.09,151.76,152.07,3204.539,0.3,9.2,152.78,153.29,152.61,151.93
2025-07-04 02:25:00,152.08,152.1,151.98,152.06,1909.81,0.28,9.54,152.64,153.29,152.58,151.86
2025-07-04 02:30:00,152.07,152.07,151.39,151.39,12071.223,0.31,10.29,152.51,153.41,152.53,151.65
2025-07-04 02:35:00,151.38,151.56,151.26,151.43,6164.621,0.31,11.09,152.33,153.48,152.48,151.48
